x,y,z,vx,vy,vz
1.661335330314111e+00,-2.106579828403957e+00,-9.721310935429603e-02,4.272034835533619e-01,4.169847870180819e-01,2.590628269226078e-02
8.415562940090229e-02,3.165706858394732e-02,3.118975295383901e-02,2.678958831797302e-01,-8.829821104454112e-03,-1.889758335905230e-01
2.273832467631570e+00,4.191787216381674e-01,2.523976928102865e-02,-1.869235127305768e-01,5.876647183961324e-01,2.986634720970255e-03
-9.482031530881313e-01,-3.789672283284826e-01,1.258449891111159e-02,2.479617116888424e-01,-6.651918550704787e-01,-3.399903781549031e-02
-9.389890762244115e-01,-6.165838000590795e-01,-2.866415830386333e-02,3.042855941869446e-01,-3.605984336183287e-01,1.895860386596657e-01
3.180883449805746e+00,-3.726491854898041e-01,1.328952086742788e-01,1.900285741804621e-02,6.081930929946172e-01,-2.048835835111546e-02
2.555276583453143e-01,-1.194484283250880e+00,5.192906039401902e-02,6.410888573108166e-01,1.852261288723553e-01,-3.878399733812652e-02
-1.268718949001878e+00,2.633246229024465e+00,-8.788329243120112e-02,-5.039095023830783e-01,-2.855106918457275e-01,-5.318764738547367e-03
7.557700553651620e-01,2.246495874687561e+00,1.155911121925749e-01,-5.609078182575735e-01,1.221002685931254e-01,-5.564787793850210e-02
2.132852017025044e+00,-2.511774617080284e+00,-1.379529341283408e-02,4.177559381025288e-01,4.231970498197980e-01,5.956803254477436e-03
-1.045586308242114e+00,-5.521671800025215e-01,2.575599335022654e-02,3.837649314218493e-01,-4.915692440081862e-01,1.429313819754424e-01
-2.617797173702331e-01,-3.585030661697227e-01,-8.844752691577352e-03,6.719588059209273e-01,-6.121768910943098e-02,2.631075689047851e-01
1.473305358468413e-02,-2.163012411373334e+00,-1.280482564477559e-01,6.344192952363285e-01,9.020879465563311e-02,5.867838882486707e-02
-2.590186937943655e-01,3.032819402979074e-01,5.360415073325332e-02,-2.817119806292323e-01,-2.927528411257817e-01,-4.271289610108544e-01
6.529667060577655e-01,1.782163919759236e-01,5.938830499958886e-02,-1.713657497269831e-01,5.991231325189134e-01,-1.073779812092931e-01
-1.909344511512048e+00,5.148783939587031e-01,-6.293566093024663e-02,-1.098182664379390e-01,-6.254468077001574e-01,1.043974119550038e-01
-3.674246676958928e-01,8.176498601148275e-01,-8.585153915195733e-02,-3.701296285807127e-01,-3.283000183909259e-01,1.811529688866002e-01
-7.078759397896180e-01,-1.198222238147592e+00,2.260145730326598e-02,5.093565164528708e-01,-1.716485136028991e-01,2.943598434629990e-02
-4.248513995941050e-01,4.950043235889902e-01,3.166355347518372e-02,-2.698519366967549e-01,-4.891203748134946e-01,-2.076652803986634e-01
2.046461935868195e-01,-1.791463544308935e+00,1.770535542363661e-02,6.973807649622984e-01,1.005284840775243e-01,-5.945685823292395e-02
1.677015718910123e+00,-1.198917553069675e+00,-4.366080743196695e-02,1.752735398436219e-01,6.999814663964409e-01,-2.674596734728667e-02
3.792432399944260e-02,1.411777165964083e-01,-1.349608618904055e-02,-1.246536354084232e-01,-3.133958707992606e-02,-2.301837023695875e-02
2.664890623851371e-01,-4.089531509910185e-01,-1.222077258661429e-02,5.110986800482573e-01,5.982892574313657e-03,5.812790541381296e-02
-4.037449324693728e+00,2.045081321740815e+00,-1.470497348856808e-01,-2.055247032213346e-01,-4.735379249659331e-01,4.266164949341695e-03
-3.333731350490283e+00,1.811467668543768e+00,4.335488604301344e-02,-2.253169144595802e-01,-4.912749409956115e-01,-2.778246205956833e-03
-2.622715403512061e-01,1.652859362511412e-02,-6.578609038521234e-02,-3.357065964794116e-02,-2.427231738969454e-01,3.889555188772962e-01
3.524477888597348e-01,-2.153017399702498e-01,3.041568696468650e-03,-3.218483114795159e-02,4.778155294594902e-01,2.851453934873511e-01
2.504150289733051e+00,-7.952980973667164e-01,-8.128698307615667e-02,1.922138750688760e-01,6.353131722898020e-01,2.781277117431304e-02
2.699217434847179e+00,-4.723971070639736e-01,-1.010379807285416e-01,5.218845406569293e-02,5.734305538070624e-01,3.039911521211536e-02
6.137585122141047e-01,1.719768149464795e-01,6.989102851334153e-02,-2.138724712187429e-01,6.481396591377832e-01,-9.989875296397449e-02
2.666883109450382e+00,1.342232488663112e+00,-2.637932940750531e-02,-3.131310876410976e-01,4.966277161716167e-01,1.031055890155827e-03
2.752000856744051e-01,1.240673325788803e+00,-1.109945166548472e-01,-6.387062111714003e-01,1.314784146258801e-02,1.281251151241904e-01
3.830007084886298e+00,-9.372990604714823e-01,6.765775164528494e-02,1.373361885557028e-01,5.569973342623270e-01,1.720630160003226e-03
-6.348165532776470e-02,4.700551459640180e-03,-8.658852051990798e-02,1.575113699056759e-01,-6.817797232949394e-02,2.494377782778102e-01
7.379010574091160e-01,-2.840323790905332e-01,-2.577601557163754e-02,2.526851530650545e-01,2.626994325427298e-01,5.700553190513656e-01
-2.529415027663753e-03,1.591746128865632e+00,-6.486838646325467e-02,-6.563356974079182e-01,-6.123675150293738e-02,4.499562941324203e-02
